,feature,encoding,weight,encoding_orig
630,vectortyp_kleinraum_Tegernsee,bin,0.0016181229773462784,nominal_multi
631,vectortyp_kleinraum_Hohenmölsen,bin,0.0016181229773462784,nominal_multi
632,vectortyp_kleinraum_Saleph,bin,0.0016181229773462784,nominal_multi
633,vectortyp_kleinraum_Tegrinsee,bin,0.0016181229773462784,nominal_multi
634,vectortyp_kleinraum_Siena,bin,0.0016181229773462784,nominal_multi
635,vectortyp_kleinraum_Straubing,bin,0.0016181229773462784,nominal_multi
636,vectortyp_kleinraum_Martinswand,bin,0.0016181229773462784,nominal_multi
637,vectortyp_kleinraum_Rennstieg,bin,0.0016181229773462784,nominal_multi
638,vectortyp_kleinraum_Burg Nanstein,bin,0.0016181229773462784,nominal_multi
639,vectortyp_kleinraum_Ufenau,bin,0.0016181229773462784,nominal_multi
640,vectortyp_kleinraum_Heidelberg,bin,0.0016181229773462784,nominal_multi
641,vectortyp_kleinraum_Ajaccio,bin,0.0016181229773462784,nominal_multi
642,vectortyp_kleinraum_Burglesum,bin,0.0016181229773462784,nominal_multi
643,vectortyp_kleinraum_Saarbrücken,bin,0.0016181229773462784,nominal_multi
644,vectortyp_kleinraum_Donchery,bin,0.0016181229773462784,nominal_multi
645,vectortyp_kleinraum_Detmold,bin,0.0016181229773462784,nominal_multi
646,vectortyp_kleinraum_San Remo,bin,0.0016181229773462784,nominal_multi
647,vectortyp_kleinraum_Reutlingen,bin,0.0016181229773462784,nominal_multi
648,vectortyp_kleinraum_Mantua,bin,0.0016181229773462784,nominal_multi
649,vectortyp_kleinraum_Cortina d’Ampezzo,bin,0.0016181229773462784,nominal_multi
650,vectortyp_kleinraum_Schönberg,bin,0.0016181229773462784,nominal_multi
651,vectortyp_kleinraum_Melleck,bin,0.0016181229773462784,nominal_multi
652,vectortyp_kleinraum_Wesel,bin,0.0016181229773462784,nominal_multi
653,vectortyp_kleinraum_Stargard,bin,0.0016181229773462784,nominal_multi
654,vectortyp_kleinraum_Bazeilles,bin,0.0016181229773462784,nominal_multi
655,vectortyp_kleinraum_Orlans,bin,0.0016181229773462784,nominal_multi
656,vectortyp_kleinraum_St. jakob an der Birs,bin,0.0016181229773462784,nominal_multi
657,vectortyp_kleinraum_Wartenburg,bin,0.0016181229773462784,nominal_multi
658,vectortyp_kleinraum_Saint Cloud,bin,0.0016181229773462784,nominal_multi
659,vectortyp_kleinraum_Pontarlier,bin,0.0016181229773462784,nominal_multi
660,vectortyp_kleinraum_Tauroggen,bin,0.0016181229773462784,nominal_multi
661,vectortyp_kleinraum_Lauingen,bin,0.0016181229773462784,nominal_multi
662,vectortyp_kleinraum_Septimer,bin,0.0016181229773462784,nominal_multi
663,vectortyp_kleinraum_Habsburg,bin,0.0016181229773462784,nominal_multi
664,vectortyp_kleinraum_Meaux,bin,0.0016181229773462784,nominal_multi
665,vectortyp_kleinraum_Ibach,bin,0.0016181229773462784,nominal_multi
666,vectortyp_kleinraum_Yverdun,bin,0.0016181229773462784,nominal_multi
667,vectortyp_kleinraum_Venedig,bin,0.0016181229773462784,nominal_multi
668,vectortyp_kleinraum_Novara,bin,0.0016181229773462784,nominal_multi
669,vectortyp_kleinraum_Marignano,bin,0.0016181229773462784,nominal_multi
670,vectortyp_kleinraum_Bothmar,bin,0.0016181229773462784,nominal_multi
671,vectortyp_kleinraum_Kloster Einsiedeln,bin,0.0016181229773462784,nominal_multi
672,vectortyp_kleinraum_Lavis,bin,0.0016181229773462784,nominal_multi
673,vectortyp_kleinraum_Stuttgart,bin,0.0016181229773462784,nominal_multi
674,vectortyp_kleinraum_Graudenz,bin,0.0016181229773462784,nominal_multi
675,vectortyp_kleinraum_Emmersbach,bin,0.0016181229773462784,nominal_multi
676,vectortyp_kleinraum_Bergen op Zoom,bin,0.0016181229773462784,nominal_multi
677,vectortyp_kleinraum_Brawallamoor,bin,0.0016181229773462784,nominal_multi
678,vectortyp_kleinraum_Hawapalast,bin,0.0016181229773462784,nominal_multi
679,vectortyp_kleinraum_Nida,bin,0.0016181229773462784,nominal_multi
680,vectortyp_kleinraum_Heilbronn,bin,0.0016181229773462784,nominal_multi
681,vectortyp_kleinraum_Langemarck,bin,0.0016181229773462784,nominal_multi
682,vectortyp_kleinraum_Bury St Edmunds,bin,0.0016181229773462784,nominal_multi
683,vectortyp_kleinraum_Memleben,bin,0.0016181229773462784,nominal_multi
684,vectortyp_kleinraum_Bartenstein,bin,0.0016181229773462784,nominal_multi
685,vectortyp_kleinraum_Borkum,bin,0.0016181229773462784,nominal_multi
686,vectortyp_kleinraum_Ems,bin,0.0016181229773462784,nominal_multi
687,vectortyp_kleinraum_Fürth,bin,0.0016181229773462784,nominal_multi
688,vectortyp_kleinraum_Siehdichfür,bin,0.0016181229773462784,nominal_multi
689,vectortyp_kleinraum_Mogersdorf,bin,0.0016181229773462784,nominal_multi
690,vectortyp_kleinraum_Aschensee,bin,0.0016181229773462784,nominal_multi
691,vectortyp_kleinraum_Sanremo,bin,0.0016181229773462784,nominal_multi
692,vectortyp_kleinraum_Kopenhagen,bin,0.0016181229773462784,nominal_multi
693,vectortyp_kleinraum_Müggelsee,bin,0.0016181229773462784,nominal_multi
694,vectortyp_kleinraum_Osnabrück,bin,0.0016181229773462784,nominal_multi
695,vectortyp_kleinraum_Don,bin,0.0016181229773462784,nominal_multi
696,vectortyp_kleinraum_Düna,bin,0.0016181229773462784,nominal_multi
697,vectortyp_kleinraum_Waltham,bin,0.0016181229773462784,nominal_multi
698,vectortyp_kleinraum_Dschalalabad,bin,0.0016181229773462784,nominal_multi
699,vectortyp_kleinraum_Lech,bin,0.0016181229773462784,nominal_multi
700,vectortyp_kleinraum_Salvador,bin,0.0016181229773462784,nominal_multi
701,vectortyp_kleinraum_Sankt Petersburg,bin,0.0016181229773462784,nominal_multi
702,vectortyp_kleinraum_Krähwinkel,bin,0.0016181229773462784,nominal_multi
703,vectortyp_kleinraum_Nesselrath,bin,0.0016181229773462784,nominal_multi
704,vectortyp_kleinraum_Worringen,bin,0.0016181229773462784,nominal_multi
705,vectortyp_kleinraum_Burg Steckelberg,bin,0.0016181229773462784,nominal_multi
706,vectortyp_kleinraum_Marengo,bin,0.0016181229773462784,nominal_multi
707,vectortyp_kleinraum_Heisterbach,bin,0.0016181229773462784,nominal_multi
708,vectortyp_kleinraum_St. Helena,bin,0.0016181229773462784,nominal_multi
709,vectortyp_kleinraum_Rotenburg,bin,0.0016181229773462784,nominal_multi
710,vectortyp_kleinraum_Les Baux,bin,0.0016181229773462784,nominal_multi
711,vectortyp_kleinraum_Tanagra,bin,0.0016181229773462784,nominal_multi
712,vectortyp_kleinraum_Amsterdam,bin,0.0016181229773462784,nominal_multi
713,vectortyp_kleinraum_Elliant,bin,0.0016181229773462784,nominal_multi
714,vectortyp_kleinraum_Hadamar,bin,0.0016181229773462784,nominal_multi
715,vectortyp_kleinraum_Aschmjany,bin,0.0016181229773462784,nominal_multi
716,vectortyp_kleinraum_Chenonceaux,bin,0.0016181229773462784,nominal_multi
717,vectortyp_kleinraum_Fotheringhay Castle,bin,0.0016181229773462784,nominal_multi
718,vectortyp_kleinraum_Kemnade,bin,0.0016181229773462784,nominal_multi
719,vectortyp_kleinraum_Bad Gandersheim,bin,0.0016181229773462784,nominal_multi
720,vectortyp_kleinraum_Sagan,bin,0.0016181229773462784,nominal_multi
721,vectortyp_kleinraum_Seelze,bin,0.0016181229773462784,nominal_multi
722,vectortyp_kleinraum_Bergamo,bin,0.0016181229773462784,nominal_multi
723,vectortyp_kleinraum_Auhausen,bin,0.0016181229773462784,nominal_multi
724,vectortyp_kleinraum_Breitenfeld,bin,0.0016181229773462784,nominal_multi
725,vectortyp_kleinraum_Roskilde,bin,0.0016181229773462784,nominal_multi
726,vectortyp_kleinraum_Gleichen,bin,0.0016181229773462784,nominal_multi
727,vectortyp_kleinraum_Geldern,bin,0.0016181229773462784,nominal_multi
728,vectortyp_kleinraum_Egisheim,bin,0.0016181229773462784,nominal_multi
729,vectortyp_kleinraum_Fischbeck,bin,0.0016181229773462784,nominal_multi
730,vectortyp_kleinraum_Haag,bin,0.0016181229773462784,nominal_multi
731,vectortyp_kleinraum_Lohe,bin,0.0016181229773462784,nominal_multi
732,vectortyp_kleinraum_Cambridge,bin,0.0016181229773462784,nominal_multi
733,vectortyp_kleinraum_Eichstätt,bin,0.0016181229773462784,nominal_multi
734,vectortyp_kleinraum_Raden,bin,0.0016181229773462784,nominal_multi
735,vectortyp_kleinraum_Avignon,bin,0.0016181229773462784,nominal_multi
736,vectortyp_kleinraum_Baja,bin,0.0016181229773462784,nominal_multi
737,vectortyp_kleinraum_Chambéry,bin,0.0016181229773462784,nominal_multi
738,vectortyp_kleinraum_Fornovo,bin,0.0016181229773462784,nominal_multi
739,vectortyp_kleinraum_Guinegate,bin,0.0016181229773462784,nominal_multi
740,vectortyp_kleinraum_Romagnano Sesia,bin,0.0016181229773462784,nominal_multi
741,vectortyp_kleinraum_Ystad,bin,0.0016181229773462784,nominal_multi
742,vectortyp_kleinraum_Niemen,bin,0.0016181229773462784,nominal_multi
743,vectortyp_kleinraum_Wiesbachtal,bin,0.0016181229773462784,nominal_multi
744,vectortyp_kleinraum_Westerland,bin,0.0016181229773462784,nominal_multi
745,vectortyp_kleinraum_Styx,bin,0.0016181229773462784,nominal_multi
746,vectortyp_kleinraum_Loccum,bin,0.0016181229773462784,nominal_multi
747,vectortyp_inhaltstyp_Ereignis,bin,0.3333333333333333,nominal_multi
748,vectortyp_inhaltstyp_Zustand,bin,0.3333333333333333,nominal_multi
749,vectortyp_inhaltstyp_Ereiginsmenge,bin,0.3333333333333333,nominal_multi
750,vectortyp_stoffgebiete_dim_1,interval,0.05,nominal_multi_sim
751,vectortyp_stoffgebiete_dim_2,interval,0.05,nominal_multi_sim
752,vectortyp_stoffgebiete_dim_3,interval,0.05,nominal_multi_sim
753,vectortyp_stoffgebiete_dim_4,interval,0.05,nominal_multi_sim
754,vectortyp_stoffgebiete_dim_5,interval,0.05,nominal_multi_sim
755,vectortyp_stoffgebiete_dim_6,interval,0.05,nominal_multi_sim
756,vectortyp_stoffgebiete_dim_7,interval,0.05,nominal_multi_sim
757,vectortyp_stoffgebiete_dim_8,interval,0.05,nominal_multi_sim
758,vectortyp_stoffgebiete_dim_9,interval,0.05,nominal_multi_sim
759,vectortyp_stoffgebiete_dim_10,interval,0.05,nominal_multi_sim
760,vectortyp_stoffgebiete_dim_11,interval,0.05,nominal_multi_sim
761,vectortyp_stoffgebiete_dim_12,interval,0.05,nominal_multi_sim
762,vectortyp_stoffgebiete_dim_13,interval,0.05,nominal_multi_sim
763,vectortyp_stoffgebiete_dim_14,interval,0.05,nominal_multi_sim
764,vectortyp_stoffgebiete_dim_15,interval,0.05,nominal_multi_sim
765,vectortyp_stoffgebiete_dim_16,interval,0.05,nominal_multi_sim
766,vectortyp_stoffgebiete_dim_17,interval,0.05,nominal_multi_sim
767,vectortyp_stoffgebiete_dim_18,interval,0.05,nominal_multi_sim
768,vectortyp_stoffgebiete_dim_19,interval,0.05,nominal_multi_sim
769,vectortyp_stoffgebiete_dim_20,interval,0.05,nominal_multi_sim
770,vectortyp_stoffgebiet_bewertung_Abenteuer_0,bin,0.0030864197530864196,nominal_multi_dependent
771,vectortyp_stoffgebiet_bewertung_Abenteuer_1,bin,0.0030864197530864196,nominal_multi_dependent
772,vectortyp_stoffgebiet_bewertung_Abenteuer_2,bin,0.0030864197530864196,nominal_multi_dependent
773,vectortyp_stoffgebiet_bewertung_Abenteuer_3,bin,0.0030864197530864196,nominal_multi_dependent
774,vectortyp_stoffgebiet_bewertung_Abschied_0,bin,0.0030864197530864196,nominal_multi_dependent
775,vectortyp_stoffgebiet_bewertung_Abschied_1,bin,0.0030864197530864196,nominal_multi_dependent
776,vectortyp_stoffgebiet_bewertung_Abschied_2,bin,0.0030864197530864196,nominal_multi_dependent
777,vectortyp_stoffgebiet_bewertung_Abschied_3,bin,0.0030864197530864196,nominal_multi_dependent
778,vectortyp_stoffgebiet_bewertung_Adel_0,bin,0.0030864197530864196,nominal_multi_dependent
779,vectortyp_stoffgebiet_bewertung_Adel_1,bin,0.0030864197530864196,nominal_multi_dependent
780,vectortyp_stoffgebiet_bewertung_Adel_2,bin,0.0030864197530864196,nominal_multi_dependent
781,vectortyp_stoffgebiet_bewertung_Adel_3,bin,0.0030864197530864196,nominal_multi_dependent
782,vectortyp_stoffgebiet_bewertung_Alltag_0,bin,0.0030864197530864196,nominal_multi_dependent
783,vectortyp_stoffgebiet_bewertung_Alltag_1,bin,0.0030864197530864196,nominal_multi_dependent
784,vectortyp_stoffgebiet_bewertung_Alltag_2,bin,0.0030864197530864196,nominal_multi_dependent
785,vectortyp_stoffgebiet_bewertung_Alltag_3,bin,0.0030864197530864196,nominal_multi_dependent
786,vectortyp_stoffgebiet_bewertung_Ankunft_0,bin,0.0030864197530864196,nominal_multi_dependent
787,vectortyp_stoffgebiet_bewertung_Ankunft_1,bin,0.0030864197530864196,nominal_multi_dependent
788,vectortyp_stoffgebiet_bewertung_Ankunft_2,bin,0.0030864197530864196,nominal_multi_dependent
789,vectortyp_stoffgebiet_bewertung_Ankunft_3,bin,0.0030864197530864196,nominal_multi_dependent
790,vectortyp_stoffgebiet_bewertung_Arbeit_0,bin,0.0030864197530864196,nominal_multi_dependent
791,vectortyp_stoffgebiet_bewertung_Arbeit_1,bin,0.0030864197530864196,nominal_multi_dependent
792,vectortyp_stoffgebiet_bewertung_Arbeit_2,bin,0.0030864197530864196,nominal_multi_dependent
793,vectortyp_stoffgebiet_bewertung_Arbeit_3,bin,0.0030864197530864196,nominal_multi_dependent
794,vectortyp_stoffgebiet_bewertung_Architektur_0,bin,0.0030864197530864196,nominal_multi_dependent
795,vectortyp_stoffgebiet_bewertung_Architektur_1,bin,0.0030864197530864196,nominal_multi_dependent
796,vectortyp_stoffgebiet_bewertung_Architektur_2,bin,0.0030864197530864196,nominal_multi_dependent
797,vectortyp_stoffgebiet_bewertung_Architektur_3,bin,0.0030864197530864196,nominal_multi_dependent
798,vectortyp_stoffgebiet_bewertung_Armut_0,bin,0.0030864197530864196,nominal_multi_dependent
799,vectortyp_stoffgebiet_bewertung_Armut_1,bin,0.0030864197530864196,nominal_multi_dependent
800,vectortyp_stoffgebiet_bewertung_Armut_2,bin,0.0030864197530864196,nominal_multi_dependent
801,vectortyp_stoffgebiet_bewertung_Armut_3,bin,0.0030864197530864196,nominal_multi_dependent
802,vectortyp_stoffgebiet_bewertung_Astronomie/Astrologie_0,bin,0.0030864197530864196,nominal_multi_dependent
803,vectortyp_stoffgebiet_bewertung_Astronomie/Astrologie_1,bin,0.0030864197530864196,nominal_multi_dependent
804,vectortyp_stoffgebiet_bewertung_Astronomie/Astrologie_2,bin,0.0030864197530864196,nominal_multi_dependent
805,vectortyp_stoffgebiet_bewertung_Astronomie/Astrologie_3,bin,0.0030864197530864196,nominal_multi_dependent
806,vectortyp_stoffgebiet_bewertung_Auferstehung/Geister_0,bin,0.0030864197530864196,nominal_multi_dependent
807,vectortyp_stoffgebiet_bewertung_Auferstehung/Geister_1,bin,0.0030864197530864196,nominal_multi_dependent
808,vectortyp_stoffgebiet_bewertung_Auferstehung/Geister_2,bin,0.0030864197530864196,nominal_multi_dependent
809,vectortyp_stoffgebiet_bewertung_Auferstehung/Geister_3,bin,0.0030864197530864196,nominal_multi_dependent
810,vectortyp_stoffgebiet_bewertung_Aufstand/Revolution_0,bin,0.0030864197530864196,nominal_multi_dependent
811,vectortyp_stoffgebiet_bewertung_Aufstand/Revolution_1,bin,0.0030864197530864196,nominal_multi_dependent
812,vectortyp_stoffgebiet_bewertung_Aufstand/Revolution_2,bin,0.0030864197530864196,nominal_multi_dependent
813,vectortyp_stoffgebiet_bewertung_Aufstand/Revolution_3,bin,0.0030864197530864196,nominal_multi_dependent
814,vectortyp_stoffgebiet_bewertung_Bildung_0,bin,0.0030864197530864196,nominal_multi_dependent
815,vectortyp_stoffgebiet_bewertung_Bildung_1,bin,0.0030864197530864196,nominal_multi_dependent
816,vectortyp_stoffgebiet_bewertung_Bildung_2,bin,0.0030864197530864196,nominal_multi_dependent
817,vectortyp_stoffgebiet_bewertung_Bildung_3,bin,0.0030864197530864196,nominal_multi_dependent
818,vectortyp_stoffgebiet_bewertung_Brand_0,bin,0.0030864197530864196,nominal_multi_dependent
819,vectortyp_stoffgebiet_bewertung_Brand_1,bin,0.0030864197530864196,nominal_multi_dependent
820,vectortyp_stoffgebiet_bewertung_Brand_2,bin,0.0030864197530864196,nominal_multi_dependent
821,vectortyp_stoffgebiet_bewertung_Brand_3,bin,0.0030864197530864196,nominal_multi_dependent
822,vectortyp_stoffgebiet_bewertung_Denkmal_0,bin,0.0030864197530864196,nominal_multi_dependent
823,vectortyp_stoffgebiet_bewertung_Denkmal_1,bin,0.0030864197530864196,nominal_multi_dependent
824,vectortyp_stoffgebiet_bewertung_Denkmal_2,bin,0.0030864197530864196,nominal_multi_dependent
825,vectortyp_stoffgebiet_bewertung_Denkmal_3,bin,0.0030864197530864196,nominal_multi_dependent
826,vectortyp_stoffgebiet_bewertung_Eltern-Kind-Beziehung_0,bin,0.0030864197530864196,nominal_multi_dependent
827,vectortyp_stoffgebiet_bewertung_Eltern-Kind-Beziehung_1,bin,0.0030864197530864196,nominal_multi_dependent
828,vectortyp_stoffgebiet_bewertung_Eltern-Kind-Beziehung_2,bin,0.0030864197530864196,nominal_multi_dependent
829,vectortyp_stoffgebiet_bewertung_Eltern-Kind-Beziehung_3,bin,0.0030864197530864196,nominal_multi_dependent
830,vectortyp_stoffgebiet_bewertung_Entdeckung_0,bin,0.0030864197530864196,nominal_multi_dependent
831,vectortyp_stoffgebiet_bewertung_Entdeckung_1,bin,0.0030864197530864196,nominal_multi_dependent
832,vectortyp_stoffgebiet_bewertung_Entdeckung_2,bin,0.0030864197530864196,nominal_multi_dependent
833,vectortyp_stoffgebiet_bewertung_Entdeckung_3,bin,0.0030864197530864196,nominal_multi_dependent
834,vectortyp_stoffgebiet_bewertung_Erfindung/Innovation_0,bin,0.0030864197530864196,nominal_multi_dependent
835,vectortyp_stoffgebiet_bewertung_Erfindung/Innovation_1,bin,0.0030864197530864196,nominal_multi_dependent
836,vectortyp_stoffgebiet_bewertung_Erfindung/Innovation_2,bin,0.0030864197530864196,nominal_multi_dependent
837,vectortyp_stoffgebiet_bewertung_Erfindung/Innovation_3,bin,0.0030864197530864196,nominal_multi_dependent
838,vectortyp_stoffgebiet_bewertung_Ertrinken_0,bin,0.0030864197530864196,nominal_multi_dependent
839,vectortyp_stoffgebiet_bewertung_Ertrinken_1,bin,0.0030864197530864196,nominal_multi_dependent
840,vectortyp_stoffgebiet_bewertung_Ertrinken_2,bin,0.0030864197530864196,nominal_multi_dependent
841,vectortyp_stoffgebiet_bewertung_Ertrinken_3,bin,0.0030864197530864196,nominal_multi_dependent
842,vectortyp_stoffgebiet_bewertung_Essen/Trinken_0,bin,0.0030864197530864196,nominal_multi_dependent
843,vectortyp_stoffgebiet_bewertung_Essen/Trinken_1,bin,0.0030864197530864196,nominal_multi_dependent
844,vectortyp_stoffgebiet_bewertung_Essen/Trinken_2,bin,0.0030864197530864196,nominal_multi_dependent
845,vectortyp_stoffgebiet_bewertung_Essen/Trinken_3,bin,0.0030864197530864196,nominal_multi_dependent
846,vectortyp_stoffgebiet_bewertung_Familie_0,bin,0.0030864197530864196,nominal_multi_dependent
847,vectortyp_stoffgebiet_bewertung_Familie_1,bin,0.0030864197530864196,nominal_multi_dependent
848,vectortyp_stoffgebiet_bewertung_Familie_2,bin,0.0030864197530864196,nominal_multi_dependent
849,vectortyp_stoffgebiet_bewertung_Familie_3,bin,0.0030864197530864196,nominal_multi_dependent
850,vectortyp_stoffgebiet_bewertung_Fehde_0,bin,0.0030864197530864196,nominal_multi_dependent
851,vectortyp_stoffgebiet_bewertung_Fehde_1,bin,0.0030864197530864196,nominal_multi_dependent
852,vectortyp_stoffgebiet_bewertung_Fehde_2,bin,0.0030864197530864196,nominal_multi_dependent
853,vectortyp_stoffgebiet_bewertung_Fehde_3,bin,0.0030864197530864196,nominal_multi_dependent
854,vectortyp_stoffgebiet_bewertung_Fest_0,bin,0.0030864197530864196,nominal_multi_dependent
855,vectortyp_stoffgebiet_bewertung_Fest_1,bin,0.0030864197530864196,nominal_multi_dependent
856,vectortyp_stoffgebiet_bewertung_Fest_2,bin,0.0030864197530864196,nominal_multi_dependent
857,vectortyp_stoffgebiet_bewertung_Fest_3,bin,0.0030864197530864196,nominal_multi_dependent
858,vectortyp_stoffgebiet_bewertung_Finanzen_0,bin,0.0030864197530864196,nominal_multi_dependent
859,vectortyp_stoffgebiet_bewertung_Finanzen_1,bin,0.0030864197530864196,nominal_multi_dependent
860,vectortyp_stoffgebiet_bewertung_Finanzen_2,bin,0.0030864197530864196,nominal_multi_dependent
861,vectortyp_stoffgebiet_bewertung_Finanzen_3,bin,0.0030864197530864196,nominal_multi_dependent
862,vectortyp_stoffgebiet_bewertung_Flucht_0,bin,0.0030864197530864196,nominal_multi_dependent
863,vectortyp_stoffgebiet_bewertung_Flucht_1,bin,0.0030864197530864196,nominal_multi_dependent
864,vectortyp_stoffgebiet_bewertung_Flucht_2,bin,0.0030864197530864196,nominal_multi_dependent
865,vectortyp_stoffgebiet_bewertung_Flucht_3,bin,0.0030864197530864196,nominal_multi_dependent
866,vectortyp_stoffgebiet_bewertung_Friede_0,bin,0.0030864197530864196,nominal_multi_dependent
867,vectortyp_stoffgebiet_bewertung_Friede_1,bin,0.0030864197530864196,nominal_multi_dependent
868,vectortyp_stoffgebiet_bewertung_Friede_2,bin,0.0030864197530864196,nominal_multi_dependent
869,vectortyp_stoffgebiet_bewertung_Friede_3,bin,0.0030864197530864196,nominal_multi_dependent
870,vectortyp_stoffgebiet_bewertung_Geburt_0,bin,0.0030864197530864196,nominal_multi_dependent
871,vectortyp_stoffgebiet_bewertung_Geburt_1,bin,0.0030864197530864196,nominal_multi_dependent
872,vectortyp_stoffgebiet_bewertung_Geburt_2,bin,0.0030864197530864196,nominal_multi_dependent
873,vectortyp_stoffgebiet_bewertung_Geburt_3,bin,0.0030864197530864196,nominal_multi_dependent
874,vectortyp_stoffgebiet_bewertung_Geburtstag_0,bin,0.0030864197530864196,nominal_multi_dependent
875,vectortyp_stoffgebiet_bewertung_Geburtstag_1,bin,0.0030864197530864196,nominal_multi_dependent
876,vectortyp_stoffgebiet_bewertung_Geburtstag_2,bin,0.0030864197530864196,nominal_multi_dependent
877,vectortyp_stoffgebiet_bewertung_Geburtstag_3,bin,0.0030864197530864196,nominal_multi_dependent
878,vectortyp_stoffgebiet_bewertung_Gefangenschaft_0,bin,0.0030864197530864196,nominal_multi_dependent
879,vectortyp_stoffgebiet_bewertung_Gefangenschaft_1,bin,0.0030864197530864196,nominal_multi_dependent
880,vectortyp_stoffgebiet_bewertung_Gefangenschaft_2,bin,0.0030864197530864196,nominal_multi_dependent
881,vectortyp_stoffgebiet_bewertung_Gefangenschaft_3,bin,0.0030864197530864196,nominal_multi_dependent
882,vectortyp_stoffgebiet_bewertung_Genie_0,bin,0.0030864197530864196,nominal_multi_dependent
883,vectortyp_stoffgebiet_bewertung_Genie_1,bin,0.0030864197530864196,nominal_multi_dependent
884,vectortyp_stoffgebiet_bewertung_Genie_2,bin,0.0030864197530864196,nominal_multi_dependent
885,vectortyp_stoffgebiet_bewertung_Genie_3,bin,0.0030864197530864196,nominal_multi_dependent
886,vectortyp_stoffgebiet_bewertung_Gesang_0,bin,0.0030864197530864196,nominal_multi_dependent
887,vectortyp_stoffgebiet_bewertung_Gesang_1,bin,0.0030864197530864196,nominal_multi_dependent
888,vectortyp_stoffgebiet_bewertung_Gesang_2,bin,0.0030864197530864196,nominal_multi_dependent
889,vectortyp_stoffgebiet_bewertung_Gesang_3,bin,0.0030864197530864196,nominal_multi_dependent
890,vectortyp_stoffgebiet_bewertung_Geschichte_0,bin,0.0030864197530864196,nominal_multi_dependent
891,vectortyp_stoffgebiet_bewertung_Geschichte_1,bin,0.0030864197530864196,nominal_multi_dependent
892,vectortyp_stoffgebiet_bewertung_Geschichte_2,bin,0.0030864197530864196,nominal_multi_dependent
893,vectortyp_stoffgebiet_bewertung_Geschichte_3,bin,0.0030864197530864196,nominal_multi_dependent
894,vectortyp_stoffgebiet_bewertung_Gesundheit_0,bin,0.0030864197530864196,nominal_multi_dependent
895,vectortyp_stoffgebiet_bewertung_Gesundheit_1,bin,0.0030864197530864196,nominal_multi_dependent
896,vectortyp_stoffgebiet_bewertung_Gesundheit_2,bin,0.0030864197530864196,nominal_multi_dependent
