,feature,encoding,weight,encoding_orig
897,vectortyp_stoffgebiet_bewertung_Gesundheit_3,bin,0.0030864197530864196,nominal_multi_dependent
898,vectortyp_stoffgebiet_bewertung_Heimat_0,bin,0.0030864197530864196,nominal_multi_dependent
899,vectortyp_stoffgebiet_bewertung_Heimat_1,bin,0.0030864197530864196,nominal_multi_dependent
900,vectortyp_stoffgebiet_bewertung_Heimat_2,bin,0.0030864197530864196,nominal_multi_dependent
901,vectortyp_stoffgebiet_bewertung_Heimat_3,bin,0.0030864197530864196,nominal_multi_dependent
902,vectortyp_stoffgebiet_bewertung_Herrscherliches Handeln_0,bin,0.0030864197530864196,nominal_multi_dependent
903,vectortyp_stoffgebiet_bewertung_Herrscherliches Handeln_1,bin,0.0030864197530864196,nominal_multi_dependent
904,vectortyp_stoffgebiet_bewertung_Herrscherliches Handeln_2,bin,0.0030864197530864196,nominal_multi_dependent
905,vectortyp_stoffgebiet_bewertung_Herrscherliches Handeln_3,bin,0.0030864197530864196,nominal_multi_dependent
906,vectortyp_stoffgebiet_bewertung_Hinrichtung_0,bin,0.0030864197530864196,nominal_multi_dependent
907,vectortyp_stoffgebiet_bewertung_Hinrichtung_1,bin,0.0030864197530864196,nominal_multi_dependent
908,vectortyp_stoffgebiet_bewertung_Hinrichtung_2,bin,0.0030864197530864196,nominal_multi_dependent
909,vectortyp_stoffgebiet_bewertung_Hinrichtung_3,bin,0.0030864197530864196,nominal_multi_dependent
910,vectortyp_stoffgebiet_bewertung_Humor_0,bin,0.0030864197530864196,nominal_multi_dependent
911,vectortyp_stoffgebiet_bewertung_Humor_1,bin,0.0030864197530864196,nominal_multi_dependent
912,vectortyp_stoffgebiet_bewertung_Humor_2,bin,0.0030864197530864196,nominal_multi_dependent
913,vectortyp_stoffgebiet_bewertung_Humor_3,bin,0.0030864197530864196,nominal_multi_dependent
914,vectortyp_stoffgebiet_bewertung_Identitätsenthüllung_0,bin,0.0030864197530864196,nominal_multi_dependent
915,vectortyp_stoffgebiet_bewertung_Identitätsenthüllung_1,bin,0.0030864197530864196,nominal_multi_dependent
916,vectortyp_stoffgebiet_bewertung_Identitätsenthüllung_2,bin,0.0030864197530864196,nominal_multi_dependent
917,vectortyp_stoffgebiet_bewertung_Identitätsenthüllung_3,bin,0.0030864197530864196,nominal_multi_dependent
918,vectortyp_stoffgebiet_bewertung_Italiensehnsucht_0,bin,0.0030864197530864196,nominal_multi_dependent
919,vectortyp_stoffgebiet_bewertung_Italiensehnsucht_1,bin,0.0030864197530864196,nominal_multi_dependent
920,vectortyp_stoffgebiet_bewertung_Italiensehnsucht_2,bin,0.0030864197530864196,nominal_multi_dependent
921,vectortyp_stoffgebiet_bewertung_Italiensehnsucht_3,bin,0.0030864197530864196,nominal_multi_dependent
922,vectortyp_stoffgebiet_bewertung_Jagd_0,bin,0.0030864197530864196,nominal_multi_dependent
923,vectortyp_stoffgebiet_bewertung_Jagd_1,bin,0.0030864197530864196,nominal_multi_dependent
924,vectortyp_stoffgebiet_bewertung_Jagd_2,bin,0.0030864197530864196,nominal_multi_dependent
925,vectortyp_stoffgebiet_bewertung_Jagd_3,bin,0.0030864197530864196,nominal_multi_dependent
926,vectortyp_stoffgebiet_bewertung_Kampf_0,bin,0.0030864197530864196,nominal_multi_dependent
927,vectortyp_stoffgebiet_bewertung_Kampf_1,bin,0.0030864197530864196,nominal_multi_dependent
928,vectortyp_stoffgebiet_bewertung_Kampf_2,bin,0.0030864197530864196,nominal_multi_dependent
929,vectortyp_stoffgebiet_bewertung_Kampf_3,bin,0.0030864197530864196,nominal_multi_dependent
930,vectortyp_stoffgebiet_bewertung_Kindheit/Jugend_0,bin,0.0030864197530864196,nominal_multi_dependent
931,vectortyp_stoffgebiet_bewertung_Kindheit/Jugend_1,bin,0.0030864197530864196,nominal_multi_dependent
932,vectortyp_stoffgebiet_bewertung_Kindheit/Jugend_2,bin,0.0030864197530864196,nominal_multi_dependent
933,vectortyp_stoffgebiet_bewertung_Kindheit/Jugend_3,bin,0.0030864197530864196,nominal_multi_dependent
934,vectortyp_stoffgebiet_bewertung_Kleidung_0,bin,0.0030864197530864196,nominal_multi_dependent
935,vectortyp_stoffgebiet_bewertung_Kleidung_1,bin,0.0030864197530864196,nominal_multi_dependent
936,vectortyp_stoffgebiet_bewertung_Kleidung_2,bin,0.0030864197530864196,nominal_multi_dependent
937,vectortyp_stoffgebiet_bewertung_Kleidung_3,bin,0.0030864197530864196,nominal_multi_dependent
938,vectortyp_stoffgebiet_bewertung_Kolonialismus_0,bin,0.0030864197530864196,nominal_multi_dependent
939,vectortyp_stoffgebiet_bewertung_Kolonialismus_1,bin,0.0030864197530864196,nominal_multi_dependent
940,vectortyp_stoffgebiet_bewertung_Kolonialismus_2,bin,0.0030864197530864196,nominal_multi_dependent
941,vectortyp_stoffgebiet_bewertung_Kolonialismus_3,bin,0.0030864197530864196,nominal_multi_dependent
942,vectortyp_stoffgebiet_bewertung_Kunst_0,bin,0.0030864197530864196,nominal_multi_dependent
943,vectortyp_stoffgebiet_bewertung_Kunst_1,bin,0.0030864197530864196,nominal_multi_dependent
944,vectortyp_stoffgebiet_bewertung_Kunst_2,bin,0.0030864197530864196,nominal_multi_dependent
945,vectortyp_stoffgebiet_bewertung_Kunst_3,bin,0.0030864197530864196,nominal_multi_dependent
946,vectortyp_stoffgebiet_bewertung_Körper_0,bin,0.0030864197530864196,nominal_multi_dependent
947,vectortyp_stoffgebiet_bewertung_Körper_1,bin,0.0030864197530864196,nominal_multi_dependent
948,vectortyp_stoffgebiet_bewertung_Körper_2,bin,0.0030864197530864196,nominal_multi_dependent
949,vectortyp_stoffgebiet_bewertung_Körper_3,bin,0.0030864197530864196,nominal_multi_dependent
950,vectortyp_stoffgebiet_bewertung_Landwirtschaft_0,bin,0.0030864197530864196,nominal_multi_dependent
951,vectortyp_stoffgebiet_bewertung_Landwirtschaft_1,bin,0.0030864197530864196,nominal_multi_dependent
952,vectortyp_stoffgebiet_bewertung_Landwirtschaft_2,bin,0.0030864197530864196,nominal_multi_dependent
953,vectortyp_stoffgebiet_bewertung_Landwirtschaft_3,bin,0.0030864197530864196,nominal_multi_dependent
954,vectortyp_stoffgebiet_bewertung_Liebe_0,bin,0.0030864197530864196,nominal_multi_dependent
955,vectortyp_stoffgebiet_bewertung_Liebe_1,bin,0.0030864197530864196,nominal_multi_dependent
956,vectortyp_stoffgebiet_bewertung_Liebe_2,bin,0.0030864197530864196,nominal_multi_dependent
957,vectortyp_stoffgebiet_bewertung_Liebe_3,bin,0.0030864197530864196,nominal_multi_dependent
958,vectortyp_stoffgebiet_bewertung_Literatur_0,bin,0.0030864197530864196,nominal_multi_dependent
959,vectortyp_stoffgebiet_bewertung_Literatur_1,bin,0.0030864197530864196,nominal_multi_dependent
960,vectortyp_stoffgebiet_bewertung_Literatur_2,bin,0.0030864197530864196,nominal_multi_dependent
961,vectortyp_stoffgebiet_bewertung_Literatur_3,bin,0.0030864197530864196,nominal_multi_dependent
962,vectortyp_stoffgebiet_bewertung_Migration_0,bin,0.0030864197530864196,nominal_multi_dependent
963,vectortyp_stoffgebiet_bewertung_Migration_1,bin,0.0030864197530864196,nominal_multi_dependent
964,vectortyp_stoffgebiet_bewertung_Migration_2,bin,0.0030864197530864196,nominal_multi_dependent
965,vectortyp_stoffgebiet_bewertung_Migration_3,bin,0.0030864197530864196,nominal_multi_dependent
966,vectortyp_stoffgebiet_bewertung_Militär/Krieg_0,bin,0.0030864197530864196,nominal_multi_dependent
967,vectortyp_stoffgebiet_bewertung_Militär/Krieg_1,bin,0.0030864197530864196,nominal_multi_dependent
968,vectortyp_stoffgebiet_bewertung_Militär/Krieg_2,bin,0.0030864197530864196,nominal_multi_dependent
969,vectortyp_stoffgebiet_bewertung_Militär/Krieg_3,bin,0.0030864197530864196,nominal_multi_dependent
970,vectortyp_stoffgebiet_bewertung_Moderne_0,bin,0.0030864197530864196,nominal_multi_dependent
971,vectortyp_stoffgebiet_bewertung_Moderne_1,bin,0.0030864197530864196,nominal_multi_dependent
972,vectortyp_stoffgebiet_bewertung_Moderne_2,bin,0.0030864197530864196,nominal_multi_dependent
973,vectortyp_stoffgebiet_bewertung_Moderne_3,bin,0.0030864197530864196,nominal_multi_dependent
974,vectortyp_stoffgebiet_bewertung_Mord_0,bin,0.0030864197530864196,nominal_multi_dependent
975,vectortyp_stoffgebiet_bewertung_Mord_1,bin,0.0030864197530864196,nominal_multi_dependent
976,vectortyp_stoffgebiet_bewertung_Mord_2,bin,0.0030864197530864196,nominal_multi_dependent
977,vectortyp_stoffgebiet_bewertung_Mord_3,bin,0.0030864197530864196,nominal_multi_dependent
978,vectortyp_stoffgebiet_bewertung_Musik_0,bin,0.0030864197530864196,nominal_multi_dependent
979,vectortyp_stoffgebiet_bewertung_Musik_1,bin,0.0030864197530864196,nominal_multi_dependent
980,vectortyp_stoffgebiet_bewertung_Musik_2,bin,0.0030864197530864196,nominal_multi_dependent
981,vectortyp_stoffgebiet_bewertung_Musik_3,bin,0.0030864197530864196,nominal_multi_dependent
982,vectortyp_stoffgebiet_bewertung_Nation/Volk-D_0,bin,0.0030864197530864196,nominal_multi_dependent
983,vectortyp_stoffgebiet_bewertung_Nation/Volk-D_1,bin,0.0030864197530864196,nominal_multi_dependent
984,vectortyp_stoffgebiet_bewertung_Nation/Volk-D_2,bin,0.0030864197530864196,nominal_multi_dependent
985,vectortyp_stoffgebiet_bewertung_Nation/Volk-D_3,bin,0.0030864197530864196,nominal_multi_dependent
986,vectortyp_stoffgebiet_bewertung_Nation/Volk-iD_0,bin,0.0030864197530864196,nominal_multi_dependent
987,vectortyp_stoffgebiet_bewertung_Nation/Volk-iD_1,bin,0.0030864197530864196,nominal_multi_dependent
988,vectortyp_stoffgebiet_bewertung_Nation/Volk-iD_2,bin,0.0030864197530864196,nominal_multi_dependent
989,vectortyp_stoffgebiet_bewertung_Nation/Volk-iD_3,bin,0.0030864197530864196,nominal_multi_dependent
990,vectortyp_stoffgebiet_bewertung_Nation/Volk-nD_0,bin,0.0030864197530864196,nominal_multi_dependent
991,vectortyp_stoffgebiet_bewertung_Nation/Volk-nD_1,bin,0.0030864197530864196,nominal_multi_dependent
992,vectortyp_stoffgebiet_bewertung_Nation/Volk-nD_2,bin,0.0030864197530864196,nominal_multi_dependent
993,vectortyp_stoffgebiet_bewertung_Nation/Volk-nD_3,bin,0.0030864197530864196,nominal_multi_dependent
994,vectortyp_stoffgebiet_bewertung_Natur_0,bin,0.0030864197530864196,nominal_multi_dependent
995,vectortyp_stoffgebiet_bewertung_Natur_1,bin,0.0030864197530864196,nominal_multi_dependent
996,vectortyp_stoffgebiet_bewertung_Natur_2,bin,0.0030864197530864196,nominal_multi_dependent
997,vectortyp_stoffgebiet_bewertung_Natur_3,bin,0.0030864197530864196,nominal_multi_dependent
998,vectortyp_stoffgebiet_bewertung_Persönliches Schicksal_0,bin,0.0030864197530864196,nominal_multi_dependent
999,vectortyp_stoffgebiet_bewertung_Persönliches Schicksal_1,bin,0.0030864197530864196,nominal_multi_dependent
1000,vectortyp_stoffgebiet_bewertung_Persönliches Schicksal_2,bin,0.0030864197530864196,nominal_multi_dependent
1001,vectortyp_stoffgebiet_bewertung_Persönliches Schicksal_3,bin,0.0030864197530864196,nominal_multi_dependent
1002,vectortyp_stoffgebiet_bewertung_Philosophie_0,bin,0.0030864197530864196,nominal_multi_dependent
1003,vectortyp_stoffgebiet_bewertung_Philosophie_1,bin,0.0030864197530864196,nominal_multi_dependent
1004,vectortyp_stoffgebiet_bewertung_Philosophie_2,bin,0.0030864197530864196,nominal_multi_dependent
1005,vectortyp_stoffgebiet_bewertung_Philosophie_3,bin,0.0030864197530864196,nominal_multi_dependent
1006,vectortyp_stoffgebiet_bewertung_Piraterie_0,bin,0.0030864197530864196,nominal_multi_dependent
1007,vectortyp_stoffgebiet_bewertung_Piraterie_1,bin,0.0030864197530864196,nominal_multi_dependent
1008,vectortyp_stoffgebiet_bewertung_Piraterie_2,bin,0.0030864197530864196,nominal_multi_dependent
1009,vectortyp_stoffgebiet_bewertung_Piraterie_3,bin,0.0030864197530864196,nominal_multi_dependent
1010,vectortyp_stoffgebiet_bewertung_Politik_0,bin,0.0030864197530864196,nominal_multi_dependent
1011,vectortyp_stoffgebiet_bewertung_Politik_1,bin,0.0030864197530864196,nominal_multi_dependent
1012,vectortyp_stoffgebiet_bewertung_Politik_2,bin,0.0030864197530864196,nominal_multi_dependent
1013,vectortyp_stoffgebiet_bewertung_Politik_3,bin,0.0030864197530864196,nominal_multi_dependent
1014,vectortyp_stoffgebiet_bewertung_Prophezeiung_0,bin,0.0030864197530864196,nominal_multi_dependent
1015,vectortyp_stoffgebiet_bewertung_Prophezeiung_1,bin,0.0030864197530864196,nominal_multi_dependent
1016,vectortyp_stoffgebiet_bewertung_Prophezeiung_2,bin,0.0030864197530864196,nominal_multi_dependent
1017,vectortyp_stoffgebiet_bewertung_Prophezeiung_3,bin,0.0030864197530864196,nominal_multi_dependent
1018,vectortyp_stoffgebiet_bewertung_Prostitution_0,bin,0.0030864197530864196,nominal_multi_dependent
1019,vectortyp_stoffgebiet_bewertung_Prostitution_1,bin,0.0030864197530864196,nominal_multi_dependent
1020,vectortyp_stoffgebiet_bewertung_Prostitution_2,bin,0.0030864197530864196,nominal_multi_dependent
1021,vectortyp_stoffgebiet_bewertung_Prostitution_3,bin,0.0030864197530864196,nominal_multi_dependent
1022,vectortyp_stoffgebiet_bewertung_Recht_0,bin,0.0030864197530864196,nominal_multi_dependent
1023,vectortyp_stoffgebiet_bewertung_Recht_1,bin,0.0030864197530864196,nominal_multi_dependent
1024,vectortyp_stoffgebiet_bewertung_Recht_2,bin,0.0030864197530864196,nominal_multi_dependent
1025,vectortyp_stoffgebiet_bewertung_Recht_3,bin,0.0030864197530864196,nominal_multi_dependent
1026,vectortyp_stoffgebiet_bewertung_Reichtum_0,bin,0.0030864197530864196,nominal_multi_dependent
1027,vectortyp_stoffgebiet_bewertung_Reichtum_1,bin,0.0030864197530864196,nominal_multi_dependent
1028,vectortyp_stoffgebiet_bewertung_Reichtum_2,bin,0.0030864197530864196,nominal_multi_dependent
1029,vectortyp_stoffgebiet_bewertung_Reichtum_3,bin,0.0030864197530864196,nominal_multi_dependent
1030,vectortyp_stoffgebiet_bewertung_Reise_0,bin,0.0030864197530864196,nominal_multi_dependent
1031,vectortyp_stoffgebiet_bewertung_Reise_1,bin,0.0030864197530864196,nominal_multi_dependent
1032,vectortyp_stoffgebiet_bewertung_Reise_2,bin,0.0030864197530864196,nominal_multi_dependent
1033,vectortyp_stoffgebiet_bewertung_Reise_3,bin,0.0030864197530864196,nominal_multi_dependent
1034,vectortyp_stoffgebiet_bewertung_Religion_0,bin,0.0030864197530864196,nominal_multi_dependent
1035,vectortyp_stoffgebiet_bewertung_Religion_1,bin,0.0030864197530864196,nominal_multi_dependent
1036,vectortyp_stoffgebiet_bewertung_Religion_2,bin,0.0030864197530864196,nominal_multi_dependent
1037,vectortyp_stoffgebiet_bewertung_Religion_3,bin,0.0030864197530864196,nominal_multi_dependent
1038,vectortyp_stoffgebiet_bewertung_Rittertum_0,bin,0.0030864197530864196,nominal_multi_dependent
1039,vectortyp_stoffgebiet_bewertung_Rittertum_1,bin,0.0030864197530864196,nominal_multi_dependent
1040,vectortyp_stoffgebiet_bewertung_Rittertum_2,bin,0.0030864197530864196,nominal_multi_dependent
1041,vectortyp_stoffgebiet_bewertung_Rittertum_3,bin,0.0030864197530864196,nominal_multi_dependent
1042,vectortyp_stoffgebiet_bewertung_Schifffahrt_0,bin,0.0030864197530864196,nominal_multi_dependent
1043,vectortyp_stoffgebiet_bewertung_Schifffahrt_1,bin,0.0030864197530864196,nominal_multi_dependent
1044,vectortyp_stoffgebiet_bewertung_Schifffahrt_2,bin,0.0030864197530864196,nominal_multi_dependent
1045,vectortyp_stoffgebiet_bewertung_Schifffahrt_3,bin,0.0030864197530864196,nominal_multi_dependent
1046,vectortyp_stoffgebiet_bewertung_Schlaf/Traum_0,bin,0.0030864197530864196,nominal_multi_dependent
1047,vectortyp_stoffgebiet_bewertung_Schlaf/Traum_1,bin,0.0030864197530864196,nominal_multi_dependent
1048,vectortyp_stoffgebiet_bewertung_Schlaf/Traum_2,bin,0.0030864197530864196,nominal_multi_dependent
1049,vectortyp_stoffgebiet_bewertung_Schlaf/Traum_3,bin,0.0030864197530864196,nominal_multi_dependent
1050,vectortyp_stoffgebiet_bewertung_Sklaverei_0,bin,0.0030864197530864196,nominal_multi_dependent
1051,vectortyp_stoffgebiet_bewertung_Sklaverei_1,bin,0.0030864197530864196,nominal_multi_dependent
1052,vectortyp_stoffgebiet_bewertung_Sklaverei_2,bin,0.0030864197530864196,nominal_multi_dependent
1053,vectortyp_stoffgebiet_bewertung_Sklaverei_3,bin,0.0030864197530864196,nominal_multi_dependent
1054,vectortyp_stoffgebiet_bewertung_Spiel_0,bin,0.0030864197530864196,nominal_multi_dependent
1055,vectortyp_stoffgebiet_bewertung_Spiel_1,bin,0.0030864197530864196,nominal_multi_dependent
1056,vectortyp_stoffgebiet_bewertung_Spiel_2,bin,0.0030864197530864196,nominal_multi_dependent
1057,vectortyp_stoffgebiet_bewertung_Spiel_3,bin,0.0030864197530864196,nominal_multi_dependent
1058,vectortyp_stoffgebiet_bewertung_Sport_0,bin,0.0030864197530864196,nominal_multi_dependent
1059,vectortyp_stoffgebiet_bewertung_Sport_1,bin,0.0030864197530864196,nominal_multi_dependent
1060,vectortyp_stoffgebiet_bewertung_Sport_2,bin,0.0030864197530864196,nominal_multi_dependent
1061,vectortyp_stoffgebiet_bewertung_Sport_3,bin,0.0030864197530864196,nominal_multi_dependent
1062,vectortyp_stoffgebiet_bewertung_Sprache_0,bin,0.0030864197530864196,nominal_multi_dependent
1063,vectortyp_stoffgebiet_bewertung_Sprache_1,bin,0.0030864197530864196,nominal_multi_dependent
1064,vectortyp_stoffgebiet_bewertung_Sprache_2,bin,0.0030864197530864196,nominal_multi_dependent
1065,vectortyp_stoffgebiet_bewertung_Sprache_3,bin,0.0030864197530864196,nominal_multi_dependent
1066,vectortyp_stoffgebiet_bewertung_Stadt_0,bin,0.0030864197530864196,nominal_multi_dependent
1067,vectortyp_stoffgebiet_bewertung_Stadt_1,bin,0.0030864197530864196,nominal_multi_dependent
1068,vectortyp_stoffgebiet_bewertung_Stadt_2,bin,0.0030864197530864196,nominal_multi_dependent
1069,vectortyp_stoffgebiet_bewertung_Stadt_3,bin,0.0030864197530864196,nominal_multi_dependent
1070,vectortyp_stoffgebiet_bewertung_Tod_0,bin,0.0030864197530864196,nominal_multi_dependent
1071,vectortyp_stoffgebiet_bewertung_Tod_1,bin,0.0030864197530864196,nominal_multi_dependent
1072,vectortyp_stoffgebiet_bewertung_Tod_2,bin,0.0030864197530864196,nominal_multi_dependent
1073,vectortyp_stoffgebiet_bewertung_Tod_3,bin,0.0030864197530864196,nominal_multi_dependent
1074,vectortyp_stoffgebiet_bewertung_Treue/Gefolgschaft_0,bin,0.0030864197530864196,nominal_multi_dependent
1075,vectortyp_stoffgebiet_bewertung_Treue/Gefolgschaft_1,bin,0.0030864197530864196,nominal_multi_dependent
1076,vectortyp_stoffgebiet_bewertung_Treue/Gefolgschaft_2,bin,0.0030864197530864196,nominal_multi_dependent
1077,vectortyp_stoffgebiet_bewertung_Treue/Gefolgschaft_3,bin,0.0030864197530864196,nominal_multi_dependent
1078,vectortyp_stoffgebiet_bewertung_Verbannung_0,bin,0.0030864197530864196,nominal_multi_dependent
1079,vectortyp_stoffgebiet_bewertung_Verbannung_1,bin,0.0030864197530864196,nominal_multi_dependent
1080,vectortyp_stoffgebiet_bewertung_Verbannung_2,bin,0.0030864197530864196,nominal_multi_dependent
1081,vectortyp_stoffgebiet_bewertung_Verbannung_3,bin,0.0030864197530864196,nominal_multi_dependent
1082,vectortyp_stoffgebiet_bewertung_Verbrechen_0,bin,0.0030864197530864196,nominal_multi_dependent
1083,vectortyp_stoffgebiet_bewertung_Verbrechen_1,bin,0.0030864197530864196,nominal_multi_dependent
1084,vectortyp_stoffgebiet_bewertung_Verbrechen_2,bin,0.0030864197530864196,nominal_multi_dependent
1085,vectortyp_stoffgebiet_bewertung_Verbrechen_3,bin,0.0030864197530864196,nominal_multi_dependent
1086,vectortyp_stoffgebiet_bewertung_Verrat_0,bin,0.0030864197530864196,nominal_multi_dependent
1087,vectortyp_stoffgebiet_bewertung_Verrat_1,bin,0.0030864197530864196,nominal_multi_dependent
1088,vectortyp_stoffgebiet_bewertung_Verrat_2,bin,0.0030864197530864196,nominal_multi_dependent
1089,vectortyp_stoffgebiet_bewertung_Verrat_3,bin,0.0030864197530864196,nominal_multi_dependent
1090,vectortyp_stoffgebiet_bewertung_Wissenschaft_0,bin,0.0030864197530864196,nominal_multi_dependent
1091,vectortyp_stoffgebiet_bewertung_Wissenschaft_1,bin,0.0030864197530864196,nominal_multi_dependent
1092,vectortyp_stoffgebiet_bewertung_Wissenschaft_2,bin,0.0030864197530864196,nominal_multi_dependent
1093,vectortyp_stoffgebiet_bewertung_Wissenschaft_3,bin,0.0030864197530864196,nominal_multi_dependent
1094,vectortyp_entity_simple_1,interval,0.16666666666666666,nominal_multi
1095,vectortyp_entity_simple_3,interval,0.16666666666666666,nominal_multi
1096,vectortyp_entity_simple_4,interval,0.16666666666666666,nominal_multi
1097,vectortyp_entity_simple_2,interval,0.16666666666666666,nominal_multi
1098,vectortyp_entity_simple_1 ,interval,0.16666666666666666,nominal_multi
1099,vectortyp_entity_simple_2 2,interval,0.16666666666666666,nominal_multi
1100,vectortyp_entity_bewertung_1_1,interval,0.05,nominal_multi_dependet
1101,vectortyp_entity_bewertung_1_2,interval,0.05,nominal_multi_dependet
1102,vectortyp_entity_bewertung_1_0,interval,0.05,nominal_multi_dependet
1103,vectortyp_entity_bewertung_1_3,interval,0.05,nominal_multi_dependet
1104,vectortyp_entity_bewertung_3_1,interval,0.05,nominal_multi_dependet
1105,vectortyp_entity_bewertung_3_2,interval,0.05,nominal_multi_dependet
1106,vectortyp_entity_bewertung_3_0,interval,0.05,nominal_multi_dependet
1107,vectortyp_entity_bewertung_3_3,interval,0.05,nominal_multi_dependet
1108,vectortyp_entity_bewertung_4_1,interval,0.05,nominal_multi_dependet
1109,vectortyp_entity_bewertung_4_2,interval,0.05,nominal_multi_dependet
1110,vectortyp_entity_bewertung_4_0,interval,0.05,nominal_multi_dependet
1111,vectortyp_entity_bewertung_4_3,interval,0.05,nominal_multi_dependet
1112,vectortyp_entity_bewertung_2_1,interval,0.05,nominal_multi_dependet
1113,vectortyp_entity_bewertung_2_2,interval,0.05,nominal_multi_dependet
1114,vectortyp_entity_bewertung_2_0,interval,0.05,nominal_multi_dependet
1115,vectortyp_entity_bewertung_2_3,interval,0.05,nominal_multi_dependet
1116,vectortyp_entity_bewertung_2 2_1,interval,0.05,nominal_multi_dependet
1117,vectortyp_entity_bewertung_2 2_2,interval,0.05,nominal_multi_dependet
1118,vectortyp_entity_bewertung_2 2_0,interval,0.05,nominal_multi_dependet
1119,vectortyp_entity_bewertung_2 2_3,interval,0.05,nominal_multi_dependet
1120,vectortyp_marker_person_title,bin,0.5,bin_multi
1121,vectortyp_marker_person_text,bin,0.5,bin_multi
1122,vectortyp_marker_zeit_title,bin,0.5,bin_multi
1123,vectortyp_marker_zeit_text,bin,0.5,bin_multi
1124,vectortyp_marker_ort_title,bin,0.5,bin_multi
1125,vectortyp_marker_ort_text,bin,0.5,bin_multi
1126,vectortyp_marker_objekt_title,bin,0.5,bin_multi
1127,vectortyp_marker_objekt_text,bin,0.5,bin_multi
1128,vectortyp_ueberlieferung_bewertung_None,bin,0.2,nominal
1129,vectortyp_ueberlieferung_bewertung_positiv,bin,0.2,nominal
1130,vectortyp_ueberlieferung_bewertung_neutral,bin,0.2,nominal
1131,vectortyp_ueberlieferung_bewertung_ambivalent,bin,0.2,nominal
1132,vectortyp_ueberlieferung_bewertung_negativ,bin,0.2,nominal
1133,vectortyp_geschichtsauffassung_bewertung_None,bin,0.2,nominal
1134,vectortyp_geschichtsauffassung_bewertung_positiv,bin,0.2,nominal
1135,vectortyp_geschichtsauffassung_bewertung_neutral,bin,0.2,nominal
1136,vectortyp_geschichtsauffassung_bewertung_negativ,bin,0.2,nominal
1137,vectortyp_geschichtsauffassung_bewertung_ambivalent,bin,0.2,nominal
1138,vectortyp_verhaeltnis_wissen_ergänzend,bin,0.25,nominal_multi
1139,vectortyp_verhaeltnis_wissen_übereinstimmend,bin,0.25,nominal_multi
1140,vectortyp_verhaeltnis_wissen_abweichend_übernatürlich,bin,0.25,nominal_multi
1141,vectortyp_verhaeltnis_wissen_abweichend_natürlich,bin,0.25,nominal_multi
